257,198.748571428587
258,410.205714285723
259,671.394285714265
260,812.417142857122
261,836.05714285716
262,894.914285714296
263,862.725714285718
264,940.862857142871
265,905.188571428566
266,744.908571428573
267,618.817142857134
268,502.988571428554
269,523.337142857129
270,296.2
271,23.3314285714179
272,-259.857142857148
273,-271.33142857143
274,-348.811428571458
275,-576.297142857139
276,-959.257142857159
277,-1217.50285714284
278,-1220.67999999997
279,-1341.19999999999
280,-1512.64000000003
281,-1720.24571428574
282,-1651.20000000001
283,-1646.0457142857
284,-1818.95999999999
285,-2116.42285714287
286,-1922.32571428573
287,-1230.1542857143

440,467.428571428591
440.5,618.708571428573
441,543.188571428554
441.5,329.805714285723
442,296.034285714361
442.5,267.508571428619
443,470.891428571427
443.5,409.588571428484
444,438.822857142845
444.5,542.365714285709
445,645.451428571483
445.5,482.765714285732
446,76.7542857142864
446.5,-131.062857142859
447,105.965714285732
447.5,482.29714285715
448,512.777142857155
448.5,427.508571428596
449,360.04571428569
449.5,318.697142857104
450,-56.3428571428638
450.5,-38.1142857142724
451,274.251428571483
451.5,644.354285714286
452,983.862857142859
452.5,717.519999999972
453,432.868571428582
453.5,-63.5199999999953
454,-174.434285714338
454.5,-94.9714285714086
455,164.75428571431
455.5,620.560000000009
456,632.674285714235
456.5,756.205714285676
457,350.171428571432
457.5,122.640000000037
458,-15.7942857142538
458.5,178.5942857143
459,360.9942857143
459.5,406.857142857136
460,432.091428571404
460.5,302.834285714338
461,536.994285714324
461.5,645.360000000009
462,733.085714285704
462.5,484.54857142854
463,309.188571428531
463.5,346.251428571437
464,428.994285714254
464.5,343.30285714285
465,78.2171428571222
465.5,-194.628571428522
466,-348.982857142831
466.5,22.2171428571455
467,752.44571428569
467.5,1299.18857142851
468,1297.6
468.5,918.331428571464
469,331.851428571413
469.5,86.4457142856903
470,-176.217142857146
470.5,-208.960000000033
471,-21.8742857142817
471.5,564.925714285765
472,1022.75428571426
472.5,1142.25142857139
473,782.114285714272
473.5,280.834285714244
474,346.742857142887
474.5,701.691428571474
475,1095.04000000006
475.5,964.708571428573
476,630.84571428569
476.5,321.314285714272
477,474.605714285723
477.5,726.8
478,811.851428571413
478.5,634.480000000005
479,307.34857142861
479.5,22.0571428571828
480,11.5199999999953
480.5,292.102857142803
481,394.834285714291
481.5,377.211428571399
482,269.725714285695
482.5,521.062857142882
483,698.685714285728
483.5,438.891428571427
484,-290.719999999995
484.5,-680.125714285742
485,-455.280000000005
485.5,8.67428571430501
486,381.234285714314
486.5,463.085714285681
487,776.731428571441
487.5,909.302857142873
488,745.30285714285
488.5,297.039999999967
489,146.845714285644
489.5,350.857142857136
490,749.017142857169
490.5,1106.27428571435
491,1297.52000000004
491.5,1470.81142857145
492,1336.75428571429
492.5,735.885714285704
493,160.811428571446
493.5,138.994285714324
494,662.217142857146
494.5,1223.87428571426
495,1104.66285714281
495.5,656.422857142845
496,385.291428571427
496.5,249.542857142887
497,54.8685714285588
497.5,-188.502857142873
498,-291.325714285695
498.5,-92.2514285714598
499,179.45142857139
499.5,229.862857142859
500,119.942857142864
500.5,-114.777142857132
501,-424.274285714282
501.5,-466.754285714286
502,-144.422857142845
502.5,-62.8457142857369
503,-125.177142857132
503.5,61.0742857142817
504,182.320000000019
504.5,134.308571428596
505,-293.668571428559
505.5,-742.662857142836
506,-833.017142857145
506.5,-769.291428571427
507,-588.90285714285
507.5,-446.137142857141
508,-106.160000000009
508.5,106.320000000042
509,407.474285714305
509.5,880.137142857118
510,1258.84571428571
510.5,1906.93714285709
511,2715.46285714288
511.5,3728.76571428573
512,4339.52000000002
512.5,4562.77714285713
513,4762.00000000002
513.5,4968.03428571436
514,5256.25142857144
514.5,5073.84000000001
515,4791.58857142853
515.5,3942.42285714285
516,2434.06857142858
516.5,198.777142857155
517,-1565.98857142858
517.5,-2537.52000000004
518,-2988.53714285712
518.5,-3492.03428571431
519,-3917.64571428574
519.5,-3978.94857142859
520,-3532.52571428569
520.5,-3200.47999999994
521,-3229.14285714286
521.5,-3211.92
522,-2968.42285714285
522.5,-2270.8114285714
523,-1852.01142857145
523.5,-1212.3885714286
524,-912.605714285723
524.5,-828.731428571418
525,-1326.85714285714
525.5,-1742.38857142858
526,-1983.65714285718
526.5,-2197.36000000008
527,-2185.43999999997
527.5,-2708.82285714282
528,-2969.15428571426
528.5,-3077.26857142854
529,-2862.14857142861
529.5,-2388.30857142857
530,-2106.42285714287
530.5,-2046.74285714286
531,-2259.12000000002
531.5,-1993.69142857145
532,-1926.60571428575
532.5,-1782.5942857143
533,-1462.42285714285
533.5,-892.457142857136
534,-427.519999999995
534.5,-295.817142857076
535,-438.068571428582
535.5,-599.440000000014
536,-438.754285714333
536.5,-259.051428571483
537,62.274285714305
537.5,192.891428571474
538,251.302857142896
538.5,114.057142857136
539,69.1199999999721
539.5,97.2457142857136
540,45.9199999999953

100,-684.982857142855
100.5,-1286.46857142858
101,-1473.88571428575
101.5,-1534.57142857146
102,-1700.4
102.5,-1912.61714285717
103,-1627.95428571426
103.5,-1011.17714285711
104,-691.862857142836
104.5,-998.617142857146
105,-1562.09142857143
105.5,-1670.63999999999
106,-1869.24571428571
106.5,-1939.94285714286
107,-1834.17142857143
107.5,-1420.65142857146
108,-911.017142857169
108.5,-836.319999999972
109,-1021.94285714289
109.5,-1403.26857142856
110,-1418.94857142854
110.5,-1331.7142857143
111,-1022.38857142855
111.5,-746.765714285709
112,-650.605714285676
112.5,-894.034285714244
113,-1322.54857142856
113.5,-1382.69714285715
114,-844.4
114.5,52.6628571428591
115,294.285714285704
115.5,-220.2057142857
116,-770.674285714282
116.5,-887.645714285714
117,-583.611428571492
117.5,-137.257142857183
118,85.8628571428591
118.5,-49.2000000000233
119,-51.3028571428731
119.5,333.657142857136
120,729.805714285676
120.5,744.754285714286
121,459.131428571441
121.5,93.0399999999907
122,81.5199999999953
122.5,126.617142857192
123,-205.417142857076
123.5,-301.188571428554
124,-572.994285714347
124.5,-733.554285714356
125,-863.24571428576
125.5,-620.114285714272
126,-600.171428571432
126.5,-961.817142857122
127,-1388.6285714285
127.5,-1690.05714285711
128,-1690.6857142857
128.5,-1864.86857142856
129,-1989.41714285717
129.5,-2056.94857142856
130,-1778.6742857143
130.5,-1530.46857142858
131,-1588.98285714285
131.5,-1918.61714285717
132,-2044.6171428571
132.5,-1761.29142857143
133,-1484.27428571431
133.5,-1678.57142857143
134,-1902.29714285715
134.5,-1698.22857142857
135,-1130.27428571428
135.5,-1001.56571428571
136,-1430.51428571434
136.5,-1761.20000000002
137,-1531.54285714289
137.5,-1057.81714285717
138,-664.857142857159
138.5,-606.708571428596
139,-460.639999999991
139.5,-73.05142857139
140,427.622857142892
140.5,899.714285714342
141,949.474285714282
141.5,833.131428571418
142,582.914285714296
142.5,246.377142857155
143,89.0628571429057
143.5,-90.3314285714179
144,123.268571428559
144.5,-4.30857142861933
145,-256.182857142878
145.5,-679.234285714268
146,-1088.93714285712
146.5,-982.262857142836
147,-1023.29142857145
147.5,-1005.97714285718
148,-1408.53714285721
148.5,-1812.28571428575
149,-2167.40571428568
149.5,-2261.3142857143
150,-2005.26857142856
150.5,-1368.82285714282
151,-723.314285714249
151.5,-112.308571428503
152,-74.7542857142864
152.5,-322.548571428587
153,-753.440000000037
153.5,-871.222857142915
154,-611.451428571437
154.5,-399.828571428568
155,-386.879999999981
155.5,-873.622857142845
156,-1110.4
156.5,-1450.0228571428
157,-1826.8114285714
157.5,-2412.53714285714
158,-3133.97714285715
158.5,-3457.15428571429
159,-3675.32571428572
159.5,-3654.0914285714
160,-3910.91428571427
160.5,-4087.55428571431
161,-4268.18285714285
161.5,-4289.77142857143
162,-4062.99428571428
162.5,-4195.65714285714
163,-4312.72000000002
163.5,-4632.45714285718
164,-4733.88571428573
164.5,-4503.78285714281
165,-4226.70857142855
165.5,-4058.89142857143
166,-4248.59428571425
166.5,-4233.10857142853
167,-4324.98285714285
167.5,-4197.10857142855
168,-3998.52571428569
168.5,-3788.29714285717
169,-3403.0971428572
169.5,-3364.33142857146
170,-3627.17714285715
170.5,-4000.43428571431
171,-3905.7142857143
171.5,-3589.45142857141
172,-3295.24571428569
172.5,-3163.3028571428
173,-2924.46857142856
173.5,-2504.52571428572
174,-2005.01714285715
174.5,-1838.41142857147
175,-1947.41714285719
175.5,-2346.84571428576
176,-2742.68571428568
176.5,-2575.13142857142
177,-1938.04571428574
177.5,-1313.10857142857
178,-1291.70285714292
178.5,-1676.07999999996
179,-1722.23999999997
179.5,-1232.9942857143
180,-737.508571428596
180.5,-542.411428571469
181,-780.502857142873
181.5,-830.868571428559
182,-813.565714285732
182.5,-565.771428571409
183,-336.480000000005
183.5,-581.337142857118
184,-1004.30857142857
184.5,-1260.86857142858
185,-674.868571428582
185.5,-82.9942857143236
186,178.251428571483
186.5,57.2457142856903
187,-254.422857142868
187.5,-331.89714285715
188,-477.040000000037
188.5,-595.325714285695
189,-354.148571428587
189.5,-119.508571428549
190,-117.405714285676
190.5,-439.839999999967
191,-493.062857142859
191.5,-645.554285714263
192,-717.645714285714
192.5,-335.999999999977
193,-62.0114285714226
193.5,396.811428571423
194,204.971428571362
194.5,-122.297142857173
195,-401.599999999977
195.5,-300.274285714258
196,-142.365714285709
196.5,-374.445714285714
197,-411.131428571464
197.5,-299.817142857099
198,84.388571428624
198.5,113.222857142868
199,-253.737142857118
199.5,-601.565714285709
200,-501.588571428601

900,311.70285714292
900.5,335.165714285802
901,97.4628571428824
901.5,-432.5942857143
902,-507.999999999953
902.5,22.0914285714272
903,876.685714285774
903.5,1456.0228571428
904,1137.88571428573
904.5,590.674285714235
905,298.068571428582
905.5,529.920000000019
906,692.217142857239
906.5,738.240000000037
907,689.405714285653
907.5,567.531428571371
908,790.548571428563
908.5,612.594285714347
909,482.925714285765
909.5,496.137142857164
910,880.388571428601
910.5,967.039999999944
911,650.285714285681
911.5,231.919999999925
912,13.6799999998882
912.5,400.262857142929
913,665.440000000084
913.5,877.588571428647
914,987.428571428591
914.5,1007.19999999995
915,981.428571428545
915.5,715.325714285765
916,745.577142857201
916.5,768.799999999953
917,765.2
917.5,620.137142857118
918,208.788571428554
918.5,168.742857142864
919,306.091428571474
919.5,798.880000000074
920,766.651428571437
920.5,729.668571428582
921,789.897142857173
921.5,815.588571428508
922,751.337142857071
922.5,567.782857142761
923,677.040000000037
923.5,1093.04000000008
924,1070.01142857145
924.5,554.434285714244
925,78.3085714284796
925.5,-41.5657142856624
926,363.222857142845
926.5,914.14857142861
927,1475.46285714293
927.5,1418.22857142854
928,793.64571428569
928.5,65.485714285681
929,-147.131428571464
929.5,747.257142857136
930,1537.33714285716
930.5,1622.05714285714
931,930.434285714244
931.5,469.257142857183
932,814.628571428591
932.5,1116.98285714285
933,815.794285714254
933.5,117.211428571353
934,-113.760000000009
934.5,155.840000000037
935,452.274285714328
935.5,289.508571428573
936,352.925714285672
936.5,830.30857142848
937,1427.44000000004
937.5,1530.33142857142
938,1131.48571428573
938.5,908.868571428535
939,885.257142857183
939.5,844.480000000074
940,295.931428571418
940.5,-295.062857142789
941,-398.6057142857
941.5,-276.297142857127
942,358.548571428517
942.5,1136.37714285715
943,1750.38857142855
943.5,1917.72571428572
944,1363.15428571422
944.5,727.028571428498
945,552.731428571418
945.5,608.320000000019
946,502.674285714328
946.5,385.931428571418
947,547.24571428569
947.5,659.634285714244
948,751.222857142845
948.5,828.04571428569
949,705.485714285728
949.5,959.131428571418
950,1269.74857142866
950.5,1272.70857142867
951,878.251428571483
951.5,314.365714285709
952,20.2171428570524
952.5,18.0799999998417
953,516.217142857146
953.5,1009.73714285721
954,1364.19428571425
954.5,1032.29714285713
955,277.25714285709
955.5,-386.662857142836
956,120.708571428666
956.5,1009.23428571429
957,1616.31999999997
957.5,1445.40571428565
958,613.154285714216
958.5,27.3257142858114
959,96.4685714286286
959.5,1101.15428571426
960,1566.22857142859
960.5,1501.99999999995
961,985.131428571371
961.5,414.045714285597
962,323.588571428508
962.5,513.188571428554
963,683.74857142861
963.5,732.411428571353
964,574.914285714319
964.5,242.765714285756
965,27.0857142857276
965.5,365.485714285774
966,604.85714285709
966.5,815.554285714263
967,762.605714285746
967.5,225.828571428545
968,-225.165714285756
968.5,-154.754285714356
969,483.15428571431
969.5,982.90285714292
970,1448.27428571437
970.5,1363.4171428571
971,906.274285714235
971.5,363.017142857146
972,-253.268571428582
972.5,-287.142857142771
973,-161.634285714291
973.5,413.108571428666
974,659.714285714319
974.5,986.937142856978
975,936.457142857043
975.5,512.45714285709
976,267.634285714338
976.5,-21.0285714284983
977,20.914285714319
977.5,-51.6457142857369
978,169.017142857146
978.5,253.039999999991
979,425.45142857139
979.5,560.388571428554
980,241.508571428573
980.5,315.600000000047
981,470.617142857146
981.5,691.097142857127
982,636.74285714291
982.5,425.062857142929
983,61.2685714286286
983.5,-176.388571428601
984,92.7314285713248
984.5,238.765714285709
985,403.634285714244
985.5,516.697142857127
986,130.160000000009
986.5,-184.891428571427
987,-456.639999999944
987.5,-328.160000000009
988,-224.582857142854
988.5,-238.331428571465
989,-219.520000000019
989.5,-27.9085714284796
990,668.788571428554
990.5,854.674285714235
991,754.891428571334
991.5,356.388571428554
992,226.617142857192
992.5,74.5714285714086
993,-102.159999999963
993.5,141.108571428573
994,426.457142857136
994.5,392.5942857143
995,3.61142857144587
995.5,-317.25714285709
996,-81.0742857142352
996.5,450.868571428536
997,674.971428571409
997.5,420.617142857146
998,119.668571428582
998.5,179.542857142864
999,492.262857142789
999.5,859.622857142799
1000,930.04571428569
1000.5,886.228571428591
1001,796.217142857192
1001.5,622.640000000084
1002,328.925714285718
1002.5,-124.902857142873
1003,-81.4514285714831
1003.5,51.885714285681
1004,261.325714285718
1004.5,358.788571428601
1005,368.285714285681
1005.5,607.999999999953
1006,700.868571428535
1006.5,262.068571428582
1007,-247.371428571409
1007.5,180.959999999963
1008,937.908571428573
1008.5,1146.42285714285
1009,779.874285714282
1009.5,397.942857142864
1010,294.662857142696
1010.5,283.542857142817
1011,80.0228571428452
1011.5,-23.7371428571176
1012,330.354285714356
1012.5,448.502857142873
1013,524.125714285718
1013.5,748.9942857143
1014,1286.62857142854
1014.5,1337.45142857144
1015,949.439999999944
1015.5,429.805714285653
1016,69.7942857142072
1016.5,-6.96000000005588
1017,175.15428571431
1017.5,692.502857142873
1018,819.040000000037
1018.5,716.628571428638
1019,40.5828571428545
1019.5,-149.508571428573
1020,195.417142857052
1020.5,974.182857142854
1021,1511.48571428577
1021.5,1223.9657142858
1022,592.90285714292
1022.5,103.062857142836
1023,269.428571428452
1023.5,602.102857142827
1024,666.651428571437
1024.5,380.5942857143
1025,394.54857142861
1025.5,886.868571428535
1026,1057.37142857136
1026.5,595.988571428601
1027,161.885714285728
1027.5,274.342857142864
1028,713.577142857108
1028.5,929.085714285681
1029,731.062857142836
1029.5,335.394285714254
1030,321.874285714328
1030.5,636.685714285728
1031,848.228571428591
1031.5,828.228571428591
1032,538.559999999916
1032.5,266.651428571483
1033,469.988571428601
1033.5,950.502857142873
1034,1216.41142857149
1034.5,766.148571428563
1035,360.35428571431
1035.5,258.194285714207
1036,445.634285714291
1036.5,774.479999999981
1037,1023.80571428561
1037.5,1379.69142857143
1038,1455.88571428568
1038.5,1154.69714285713
1039,517.382857142855
1039.5,153.714285714319
1040,152.377142857201
1040.5,303.725714285718
1041,648.982857142808
1041.5,930.697142857127
1042,872.617142857052
1042.5,514.754285714217
1043,296.239999999944
1043.5,597.862857142882
1044,884.571428571548
1044.5,643.451428571483
1045,169.737142857164
1045.5,-84.1714285715483
1046,349.554285714217
1046.5,1115.43999999999
1047,1709.63428571429
1047.5,1595.57714285715
1048,989.108571428573
1048.5,697.931428571418
1049,787.817142857146
1049.5,1211.93142857146
1050,1095.69142857143
1050.5,703.325714285672
1051,359.908571428573
1051.5,234.34285714291
1052,190.171428571455
1052.5,125.817142857146
1053,95.6571428571828
1053.5,323.55428571431
1054,894.800000000047
1054.5,1520.57142857141
1055,1727.8171428571
1055.5,1348.04571428564
1056,679.988571428647
1056.5,352.548571428563
1057,683.325714285672
1057.5,865.497142857034
1058,1039.90857142848
1058.5,705.988571428694
1059,339.29142857152
1059.5,-98.4228571428452
1060,-54.3542857143562
1060.5,569.565714285709
1061,1108.47999999998
1061.5,1447.14285714291
1062,1099.53142857142
1062.5,830.628571428545
1063,693.028571428498
1063.5,709.119999999972
1064,876.057142857183
1064.5,1049.22285714285
1065,1068.91428571432
1065.5,774.057142857183
1066,616.94857142861
1066.5,774.228571428591
1067,864.960000000009
1067.5,951.988571428508
1068,893.725714285625
1068.5,773.862857142882
1069,876.742857142864
1069.5,858.057142857183
1070,694.240000000037
1070.5,531.314285714226
1071,387.8057142857
1071.5,168.857142857136
1072,34.7542857142165
1072.5,229.428571428545
1073,730.2057142857
1073.5,1599.96571428576
1074,1976.33142857142
1074.5,1465.27999999998
1075,462.925714285765
1075.5,-463.931428571371
1076,-302.674285714282
1076.5,560.25142857139
1077,1331.10857142857
1077.5,1377.68000000003
1078,1063.44000000008
1078.5,817.897142857173
1079,755.119999999972
1079.5,908.994285714254
1080,648.85714285709
1080.5,574.44571428569
1081,656.445714285737
1081.5,835.988571428694
1082,1081.89714285722
1082.5,1384.80000000005
1083,1573.98857142855
1083.5,1358.0342857142
1084,483.371428571409
1084.5,-398.674285714328
1085,-369.817142857146
1085.5,522.719999999972
1086,1321.23428571424
1086.5,1374.59428571425
1087,1023.66857142858
1087.5,549.371428571409
1088,336.137142857118
1088.5,256.04571428569
1089,505.462857142882
1089.5,1037.32571428572
1090,1407.05142857144
1090.5,1185.16571428566
1091,657.485714285821
1091.5,484.502857142827
1092,740.342857142817
1092.5,1098.84571428574
1093,1070.22857142854
1093.5,624.068571428629
1094,492.948571428563
1094.5,637.782857142808
1095,619.485714285681
1095.5,515.634285714384
1096,653.737142857211
1096.5,1055.38285714285
1097,945.737142857118
1097.5,596.65142857139
1098,216.411428571399
1098.5,310.034285714198
1099,928.217142857099
1099.5,1467.70285714287
1100,1779.92000000002
1100.5,1483.47428571428
1101,1034.1828571429
1101.5,624.891428571427
1102,499.839999999944
1102.5,678.639999999944
1103,616.662857142836
1103.5,938.868571428582
1104,1134.06857142868
1104.5,1143.89714285713
1105,497.15428571431
1105.5,-112.35428571431
1106,-95.0285714285914
1106.5,463.325714285718
1107,1384.52571428572
1107.5,1565.29142857152
1108,1800.59428571425
1108.5,1333.48571428577
1109,1125.86285714284
1109.5,867.234285714338
1110,866.022857142938
1110.5,1118.76571428576
1111,1081.29142857147
1111.5,1010.65142857144
1112,632.84571428569
1112.5,814.948571428517
1113,835.302857142873
1113.5,876.925714285625
1114,626.308571428526
1114.5,444.800000000047
1115,591.611428571492
1115.5,907.600000000093
1116,1132.85714285718
1116.5,854.902857142827
1117,457.737142857118
1117.5,337.165714285709
1118,558.079999999981
1118.5,736.377142857155
1119,939.577142857155
1119.5,886.457142857183
1120,803.15428571431
1120.5,871.897142857173
1121,1026.68571428563
1121.5,963.999999999907
1122,561.325714285625
1122.5,109.828571428545
1123,-158.171428571269
1123.5,242.068571428722
1124,559.005714285746
1124.5,592.262857142789
1125,941.531428571418
1125.5,1257.34857142856
1126,1342.90285714292
1126.5,894.605714285793
1127,222.94857142861
1127.5,228.377142857062
1128,789.028571428545
1128.5,1397.6228571428
1129,1116.57142857146
1129.5,470.902857142873
1130,-7.23428571429104
1130.5,80.5257142855786
1131,571.691428571381
1131.5,474.354285714217
1132,164.502857142873
1132.5,68.5371428572107
1133,288.35428571431
1133.5,652.948571428563
1134,889.70285714292
1134.5,669.794285714393
1135,47.4171428571455
1135.5,-403.257142857183
1136,-333.725714285718
1136.5,-90.4457142856903
1137,92.9942857143469
1137.5,129.474285714282
1138,598.982857142808
1138.5,942.091428571427
1139,900.137142857164
1139.5,396.994285714347
1140,133.451428571483
1140.5,316.034285714244
1141,274.354285714263
1141.5,156.674285714282
1142,-130.171428571502
1142.5,208.308571428619
1143,740.35428571431
1143.5,981.280000000121
1144,765.120000000019
1144.5,-145.085714285774
1145,-629.691428571474
1145.5,-370.079999999981
1146,573.954285714217
1146.5,1143.16571428566
1147,1193.83999999994
1147.5,896.388571428554
1148,413.017142857239
1148.5,62.5142857142724
1149,-229.245714285737
1149.5,-260.754285714356
1150,-131.120000000065

